Accuracy,Experiment,F1_score,Precision,Recall
0.7817142857142857,stocktwitlexi_vader_soft,0.8385460693153002,0.7560975609756098,0.9411764705882353
0.7588571428571429,stocktwitlexi_sentidd_soft,0.8173160173160172,0.7515923566878981,0.8956356736242884
0.7565714285714286,afinn_vader_soft,0.7938044530493706,0.8102766798418972,0.777988614800759
0.7497142857142857,afinn_sentidd_soft,0.7687434002111933,0.8666666666666667,0.6907020872865275
0.7931428571428571,vader_sentidd_soft,0.8180904522613066,0.8696581196581197,0.7722960151802657
0.6902857142857143,senticnet_ntusd_sentiwordnet_soft,0.7809215844785772,0.680281690140845,0.9165085388994307
0.7154285714285714,senticnet_ntusd_sentiwordnet_hard,0.7905803195962994,0.7099697885196374,0.8918406072106262
0.6811428571428572,senticnet_ntusd_stocktwitlexi_soft,0.7794466403162056,0.6680216802168022,0.9354838709677419
0.6708571428571428,senticnet_ntusd_stocktwitlexi_hard,0.7774343122102009,0.6558018252933507,0.9544592030360531
0.6937142857142857,senticnet_ntusd_afinn_soft,0.7828200972447326,0.6831683168316832,0.9165085388994307
0.728,senticnet_ntusd_afinn_hard,0.7908611599297012,0.7364975450081833,0.8538899430740038
0.7577142857142857,senticnet_ntusd_vader_soft,0.8218487394957984,0.7375565610859729,0.9278937381404174
0.7302857142857143,senticnet_ntusd_vader_hard,0.7982905982905982,0.7262830482115086,0.8861480075901328
0.7645714285714286,senticnet_ntusd_sentidd_soft,0.8189806678383128,0.762684124386252,0.8842504743833017
0.7245714285714285,senticnet_ntusd_sentidd_hard,0.7766450417052827,0.7590579710144928,0.7950664136622391
0.6765714285714286,senticnet_sentiwordnet_stocktwitlexi_soft,0.7759303246239113,0.6657608695652174,0.9297912713472486
0.672,senticnet_sentiwordnet_stocktwitlexi_hard,0.7759562841530055,0.6591511936339522,0.9430740037950665
0.6948571428571428,senticnet_sentiwordnet_afinn_soft,0.780608052588332,0.6884057971014492,0.9013282732447818
0.7165714285714285,senticnet_sentiwordnet_afinn_hard,0.7724770642201834,0.7477797513321492,0.7988614800759013
0.7531428571428571,senticnet_sentiwordnet_vader_soft,0.8163265306122448,0.7395993836671803,0.9108159392789373
0.7234285714285714,senticnet_sentiwordnet_vader_hard,0.7839285714285713,0.7403035413153457,0.8330170777988615
0.7611428571428571,senticnet_sentiwordnet_sentidd_soft,0.8155339805825242,0.7623762376237624,0.8766603415559773
0.7074285714285714,senticnet_sentiwordnet_sentidd_hard,0.7490196078431371,0.7748478701825557,0.7248576850094877
0.6742857142857143,senticnet_stocktwitlexi_afinn_soft,0.7754137115839244,0.6630727762803235,0.9335863377609108
0.7062857142857143,senticnet_stocktwitlexi_afinn_hard,0.7912266450040618,0.6917613636363636,0.9240986717267552
0.7451428571428571,senticnet_stocktwitlexi_vader_soft,0.815550041356493,0.7228739002932552,0.9354838709677419
0.6982857142857143,senticnet_stocktwitlexi_vader_hard,0.789808917197452,0.6803840877914952,0.9411764705882353
0.7497142857142857,senticnet_stocktwitlexi_sentidd_soft,0.8123393316195372,0.740625,0.8994307400379506
0.6982857142857143,senticnet_stocktwitlexi_sentidd_hard,0.7814569536423841,0.6930983847283406,0.8956356736242884
0.752,senticnet_afinn_vader_soft,0.8156329651656755,0.7384615384615385,0.9108159392789373
0.7565714285714286,senticnet_afinn_vader_hard,0.7913809990205681,0.8178137651821862,0.7666034155597723
0.7565714285714286,senticnet_afinn_sentidd_soft,0.8113374667847653,0.760797342192691,0.8690702087286527
0.7348571428571429,senticnet_afinn_sentidd_hard,0.7608247422680413,0.8329571106094809,0.7001897533206831
0.792,senticnet_vader_sentidd_soft,0.8377896613190731,0.7899159663865546,0.8918406072106262
0.7691428571428571,senticnet_vader_sentidd_hard,0.8019607843137255,0.8296146044624746,0.7760910815939279
0.688,ntusd_sentiwordnet_stocktwitlexi_soft,0.7803700724054707,0.6773743016759777,0.920303605313093
0.6937142857142857,ntusd_sentiwordnet_stocktwitlexi_hard,0.7852564102564104,0.6796116504854369,0.9297912713472486
0.7074285714285714,ntusd_sentiwordnet_afinn_soft,0.7766143106457243,0.7189014539579968,0.8444022770398482
0.7268571428571429,ntusd_sentiwordnet_afinn_hard,0.7738883632923368,0.7716981132075472,0.7760910815939279
0.7965714285714286,ntusd_sentiwordnet_vader_soft,0.8444055944055944,0.7828200972447326,0.9165085388994307
0.7451428571428571,ntusd_sentiwordnet_vader_hard,0.7963470319634703,0.7676056338028169,0.8273244781783681
0.7542857142857143,ntusd_sentiwordnet_sentidd_soft,0.7969782813975448,0.793233082706767,0.8007590132827325
0.6937142857142857,ntusd_sentiwordnet_sentidd_hard,0.7237113402061855,0.7923250564334086,0.6660341555977229
0.688,ntusd_stocktwitlexi_afinn_soft,0.7800161160354553,0.6778711484593838,0.9184060721062619
0.7108571428571429,ntusd_stocktwitlexi_afinn_hard,0.7927927927927929,0.6974063400576369,0.9184060721062619
0.7748571428571429,ntusd_stocktwitlexi_vader_soft,0.8329092451229855,0.7530674846625767,0.9316888045540797
0.7234285714285714,ntusd_stocktwitlexi_vader_hard,0.8045234248788369,0.70042194092827,0.9449715370018975
0.7668571428571429,ntusd_stocktwitlexi_sentidd_soft,0.8165467625899281,0.7760683760683761,0.8614800759013282
0.6994285714285714,ntusd_stocktwitlexi_sentidd_hard,0.7746358183376177,0.70625,0.857685009487666
0.7965714285714286,ntusd_afinn_vader_soft,0.8444055944055944,0.7828200972447326,0.9165085388994307
0.7542857142857143,ntusd_afinn_vader_hard,0.7869177403369673,0.8236514522821576,0.7533206831119544
0.76,ntusd_afinn_sentidd_soft,0.8015122873345936,0.7984934086629002,0.8045540796963947
0.7314285714285714,ntusd_afinn_sentidd_hard,0.7397563676633445,0.8882978723404256,0.6337760910815939
0.8274285714285714,ntusd_vader_sentidd_soft,0.8587464920486436,0.8468634686346863,0.8709677419354839
0.7588571428571429,ntusd_vader_sentidd_hard,0.7804370447450573,0.8640552995391705,0.7115749525616698
0.6731428571428572,sentiwordnet_stocktwitlexi_afinn_soft,0.7789799072642967,0.6571056062581486,0.9563567362428842
0.7074285714285714,sentiwordnet_stocktwitlexi_afinn_hard,0.7750439367311072,0.7217675941080196,0.8368121442125237
0.7885714285714286,sentiwordnet_stocktwitlexi_vader_soft,0.842820730671198,0.7630769230769231,0.9411764705882353
0.6994285714285714,sentiwordnet_stocktwitlexi_vader_hard,0.7754056362083689,0.7049689440993789,0.8614800759013282
0.7668571428571429,sentiwordnet_stocktwitlexi_sentidd_soft,0.8207381370826011,0.7643207855973814,0.8861480075901328
0.6948571428571428,sentiwordnet_stocktwitlexi_sentidd_hard,0.7520891364902507,0.7363636363636363,0.7685009487666035
0.7725714285714286,sentiwordnet_afinn_vader_soft,0.818926296633303,0.7867132867132867,0.8538899430740038
0.752,sentiwordnet_afinn_vader_hard,0.7832167832167832,0.8270042194092827,0.7438330170777988
0.7588571428571429,sentiwordnet_afinn_sentidd_soft,0.7976989453499521,0.8062015503875969,0.7893738140417458
0.7142857142857143,sentiwordnet_afinn_sentidd_hard,0.7191011235955056,0.8815426997245179,0.6072106261859582
0.8114285714285714,sentiwordnet_vader_sentidd_soft,0.8414985590778098,0.8521400778210116,0.8311195445920304
0.7462857142857143,sentiwordnet_vader_sentidd_hard,0.7623126338329763,0.8746928746928747,0.6755218216318786
0.784,stocktwitlexi_afinn_vader_soft,0.8399661303979677,0.7584097859327217,0.9411764705882353
0.7577142857142857,stocktwitlexi_afinn_vader_hard,0.7965451055662188,0.8058252427184466,0.7874762808349146
0.7714285714285715,stocktwitlexi_afinn_sentidd_soft,0.8263888888888888,0.7616,0.9032258064516129
0.7497142857142857,stocktwitlexi_afinn_sentidd_hard,0.7753846153846154,0.84375,0.7172675521821632
0.8262857142857143,stocktwitlexi_vader_sentidd_soft,0.8625678119349006,0.8238341968911918,0.905123339658444
0.7828571428571428,stocktwitlexi_vader_sentidd_hard,0.8180076628352491,0.8259187620889749,0.8102466793168881
0.7954285714285714,afinn_vader_sentidd_soft,0.8208208208208208,0.8686440677966102,0.777988614800759
0.7291428571428571,afinn_vader_sentidd_hard,0.7492063492063493,0.84688995215311,0.6717267552182163
0.6891428571428572,senticnet_ntusd_sentiwordnet_stocktwitlexi_soft,0.7851500789889415,0.6725304465493911,0.9430740037950665
0.7005714285714286,senticnet_ntusd_sentiwordnet_afinn_soft,0.7887096774193548,0.6858345021037868,0.9278937381404174
0.7611428571428571,senticnet_ntusd_sentiwordnet_vader_soft,0.8245172124265322,0.7394578313253012,0.9316888045540797
0.7668571428571429,senticnet_ntusd_sentiwordnet_sentidd_soft,0.8216783216783216,0.7617504051863857,0.8918406072106262
0.6868571428571428,senticnet_ntusd_stocktwitlexi_afinn_soft,0.7839116719242902,0.6707152496626181,0.9430740037950665
0.7474285714285714,senticnet_ntusd_stocktwitlexi_vader_soft,0.8187038556193601,0.7210982658959537,0.9468690702087287
0.76,senticnet_ntusd_stocktwitlexi_sentidd_soft,0.8205128205128205,0.7465007776049767,0.9108159392789373
0.76,senticnet_ntusd_afinn_vader_soft,0.823529411764706,0.7390648567119156,0.9297912713472486
0.7714285714285715,senticnet_ntusd_afinn_sentidd_soft,0.8245614035087718,0.766721044045677,0.8918406072106262
0.8022857142857143,senticnet_ntusd_vader_sentidd_soft,0.8478452066842568,0.7901639344262295,0.9146110056925996
0.6857142857142857,senticnet_sentiwordnet_stocktwitlexi_afinn_soft,0.782264449722882,0.6711956521739131,0.937381404174573
0.7508571428571429,senticnet_sentiwordnet_stocktwitlexi_vader_soft,0.8195364238410596,0.7268722466960352,0.9392789373814042
0.76,senticnet_sentiwordnet_stocktwitlexi_sentidd_soft,0.8205128205128205,0.7465007776049767,0.9108159392789373
0.7565714285714286,senticnet_sentiwordnet_afinn_vader_soft,0.8187234042553192,0.7422839506172839,0.9127134724857685
0.7702857142857142,senticnet_sentiwordnet_afinn_sentidd_soft,0.822594880847308,0.768976897689769,0.8842504743833017
0.7931428571428571,senticnet_sentiwordnet_vader_sentidd_soft,0.839396628216504,0.7883333333333333,0.8975332068311196
0.7462857142857143,senticnet_stocktwitlexi_afinn_vader_soft,0.8162251655629139,0.723935389133627,0.9354838709677419
0.7565714285714286,senticnet_stocktwitlexi_afinn_sentidd_soft,0.8181041844577285,0.7437888198757764,0.9089184060721063
0.7942857142857143,senticnet_stocktwitlexi_vader_sentidd_soft,0.8440207972270363,0.7767145135566188,0.9240986717267552
0.7908571428571428,senticnet_afinn_vader_sentidd_soft,0.8367528991971455,0.7895622895622896,0.889943074003795
0.704,ntusd_sentiwordnet_stocktwitlexi_afinn_soft,0.7919678714859437,0.6866295264623955,0.9354838709677419
0.776,ntusd_sentiwordnet_stocktwitlexi_vader_soft,0.8341793570219966,0.7526717557251908,0.9354838709677419
0.7737142857142857,ntusd_sentiwordnet_stocktwitlexi_sentidd_soft,0.8225806451612904,0.7792869269949066,0.8709677419354839
0.7965714285714286,ntusd_sentiwordnet_afinn_vader_soft,0.8444055944055944,0.7828200972447326,0.9165085388994307
0.7714285714285715,ntusd_sentiwordnet_afinn_sentidd_soft,0.8123827392120075,0.8033395176252319,0.8216318785578748
0.8354285714285714,ntusd_sentiwordnet_vader_sentidd_soft,0.8656716417910448,0.8513761467889909,0.8804554079696395
0.7805714285714286,ntusd_stocktwitlexi_afinn_vader_soft,0.8364565587734242,0.758887171561051,0.9316888045540797
0.7725714285714286,ntusd_stocktwitlexi_afinn_sentidd_soft,0.8215246636771301,0.7789115646258503,0.8690702087286527
0.8194285714285714,ntusd_stocktwitlexi_vader_sentidd_soft,0.8566243194192378,0.8208695652173913,0.8956356736242884
0.8297142857142857,ntusd_afinn_vader_sentidd_soft,0.8606173994387278,0.8487084870848709,0.872865275142315
0.792,sentiwordnet_stocktwitlexi_afinn_vader_soft,0.8449744463373082,0.7666151468315301,0.9411764705882353
0.7714285714285715,sentiwordnet_stocktwitlexi_afinn_sentidd_soft,0.8239436619718309,0.7684729064039408,0.888045540796964
0.8285714285714286,sentiwordnet_stocktwitlexi_vader_sentidd_soft,0.8638838475499092,0.8278260869565217,0.9032258064516129
0.8091428571428572,sentiwordnet_afinn_vader_sentidd_soft,0.8401913875598086,0.8474903474903475,0.8330170777988615
0.8274285714285714,stocktwitlexi_afinn_vader_sentidd_soft,0.8635953026196929,0.8241379310344827,0.9070208728652751
0.696,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_soft,0.7892234548335976,0.6775510204081633,0.9449715370018975
0.7257142857142858,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_hard,0.8016528925619835,0.7101024890190337,0.920303605313093
0.696,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_leave2soft,0.7925117004680187,0.6728476821192053,0.9639468690702088
0.7508571428571429,senticnet_ntusd_sentiwordnet_stocktwitlexi_vader_soft,0.8207236842105263,0.7242380261248186,0.9468690702087287
0.7188571428571429,senticnet_ntusd_sentiwordnet_stocktwitlexi_vader_hard,0.8003246753246752,0.699290780141844,0.9354838709677419
0.7337142857142858,senticnet_ntusd_sentiwordnet_stocktwitlexi_vader_leave2soft,0.8137490007993605,0.7030386740331491,0.9658444022770398
0.7634285714285715,senticnet_ntusd_sentiwordnet_stocktwitlexi_sentidd_soft,0.8241291418861512,0.7461538461538462,0.920303605313093
0.7337142857142858,senticnet_ntusd_sentiwordnet_stocktwitlexi_sentidd_hard,0.8040370058873003,0.7220543806646526,0.9070208728652751
0.7314285714285714,senticnet_ntusd_sentiwordnet_stocktwitlexi_sentidd_leave2soft,0.8094079480940795,0.7067988668555241,0.9468690702087287
0.7657142857142857,senticnet_ntusd_sentiwordnet_afinn_vader_soft,0.8272957034540859,0.7439393939393939,0.9316888045540797
0.7451428571428571,senticnet_ntusd_sentiwordnet_afinn_vader_hard,0.7952249770431589,0.7704626334519573,0.8216318785578748
0.7451428571428571,senticnet_ntusd_sentiwordnet_afinn_vader_leave2soft,0.8124474348191759,0.729607250755287,0.9165085388994307
0.7691428571428571,senticnet_ntusd_sentiwordnet_afinn_sentidd_soft,0.8240418118466899,0.7616747181964574,0.8975332068311196
0.7611428571428571,senticnet_ntusd_sentiwordnet_afinn_sentidd_hard,0.7999999999999999,0.806949806949807,0.793168880455408
0.7565714285714286,senticnet_ntusd_sentiwordnet_afinn_sentidd_leave2soft,0.8162208800690249,0.7484177215189873,0.8975332068311196
0.808,senticnet_ntusd_sentiwordnet_vader_sentidd_soft,0.8526315789473684,0.7928221859706363,0.9222011385199241
0.7691428571428571,senticnet_ntusd_sentiwordnet_vader_sentidd_hard,0.8115671641791045,0.7981651376146789,0.825426944971537
0.7691428571428571,senticnet_ntusd_sentiwordnet_vader_sentidd_leave2soft,0.8270547945205479,0.7535101404056163,0.9165085388994307
0.7485714285714286,senticnet_ntusd_stocktwitlexi_afinn_vader_soft,0.8193760262725781,0.7221418234442837,0.9468690702087287
0.7428571428571429,senticnet_ntusd_stocktwitlexi_afinn_vader_hard,0.8088360237892949,0.7323076923076923,0.9032258064516129
0.728,senticnet_ntusd_stocktwitlexi_afinn_vader_leave2soft,0.8111111111111111,0.6971350613915416,0.969639468690702
0.7622857142857142,senticnet_ntusd_stocktwitlexi_afinn_sentidd_soft,0.8225255972696246,0.7472868217054264,0.9146110056925996
0.7497142857142857,senticnet_ntusd_stocktwitlexi_afinn_sentidd_hard,0.8077260755048288,0.7516339869281046,0.872865275142315
0.7325714285714285,senticnet_ntusd_stocktwitlexi_afinn_sentidd_leave2soft,0.810064935064935,0.7078014184397163,0.9468690702087287
0.7965714285714286,senticnet_ntusd_stocktwitlexi_vader_sentidd_soft,0.846815834767642,0.7748031496062993,0.9335863377609108
0.752,senticnet_ntusd_stocktwitlexi_vader_sentidd_hard,0.8137339055793992,0.7429467084639498,0.8994307400379506
0.7737142857142857,senticnet_ntusd_stocktwitlexi_vader_sentidd_leave2soft,0.8366336633663366,0.7401459854014598,0.9620493358633776
0.8022857142857143,senticnet_ntusd_afinn_vader_sentidd_soft,0.8478452066842568,0.7901639344262295,0.9146110056925996
0.776,senticnet_ntusd_afinn_vader_sentidd_hard,0.8063241106719368,0.8412371134020619,0.7741935483870968
0.7771428571428571,senticnet_ntusd_afinn_vader_sentidd_leave2soft,0.8308759757155247,0.7651757188498403,0.9089184060721063
0.752,senticnet_sentiwordnet_stocktwitlexi_afinn_vader_soft,0.8202154101077052,0.7279411764705882,0.9392789373814042
0.7337142857142858,senticnet_sentiwordnet_stocktwitlexi_afinn_vader_hard,0.794351279788173,0.7425742574257426,0.8538899430740038
0.7302857142857143,senticnet_sentiwordnet_stocktwitlexi_afinn_vader_leave2soft,0.8111999999999998,0.7012448132780082,0.9620493358633776
0.7634285714285715,senticnet_sentiwordnet_stocktwitlexi_afinn_sentidd_soft,0.8226221079691517,0.75,0.9108159392789373
0.7451428571428571,senticnet_sentiwordnet_stocktwitlexi_afinn_sentidd_hard,0.796718322698268,0.7666666666666667,0.8292220113851992
0.7314285714285714,senticnet_sentiwordnet_stocktwitlexi_afinn_sentidd_leave2soft,0.8097165991902834,0.7062146892655368,0.9487666034155597
0.7965714285714286,senticnet_sentiwordnet_stocktwitlexi_vader_sentidd_soft,0.8460207612456747,0.7774244833068362,0.9278937381404174
0.7462857142857143,senticnet_sentiwordnet_stocktwitlexi_vader_sentidd_hard,0.803886925795053,0.7520661157024794,0.8633776091081594
0.7748571428571429,senticnet_sentiwordnet_stocktwitlexi_vader_sentidd_leave2soft,0.835696413678065,0.7455357142857143,0.9506641366223909
0.792,senticnet_sentiwordnet_afinn_vader_sentidd_soft,0.8386524822695035,0.7870216306156406,0.8975332068311196
0.7634285714285715,senticnet_sentiwordnet_afinn_vader_sentidd_hard,0.7927927927927928,0.8389830508474576,0.7514231499051234
0.7691428571428571,senticnet_sentiwordnet_afinn_vader_sentidd_leave2soft,0.8193202146690518,0.7749576988155669,0.8690702087286527
0.7942857142857143,senticnet_stocktwitlexi_afinn_vader_sentidd_soft,0.8437499999999999,0.7776,0.9222011385199241
0.7828571428571428,senticnet_stocktwitlexi_afinn_vader_sentidd_hard,0.8173076923076923,0.8284600389863548,0.8064516129032258
0.7782857142857142,senticnet_stocktwitlexi_afinn_vader_sentidd_leave2soft,0.8369747899159664,0.751131221719457,0.9449715370018975
0.7817142857142857,ntusd_sentiwordnet_stocktwitlexi_afinn_vader_soft,0.8374468085106382,0.7592592592592593,0.9335863377609108
0.7462857142857143,ntusd_sentiwordnet_stocktwitlexi_afinn_vader_hard,0.8021390374331551,0.7563025210084033,0.8538899430740038
0.7302857142857143,ntusd_sentiwordnet_stocktwitlexi_afinn_vader_leave2soft,0.8084415584415584,0.7063829787234043,0.9449715370018975
0.7794285714285715,ntusd_sentiwordnet_stocktwitlexi_afinn_sentidd_soft,0.8275245755138516,0.7820945945945946,0.8785578747628083
0.752,ntusd_sentiwordnet_stocktwitlexi_afinn_sentidd_hard,0.798887859128823,0.7807971014492754,0.8178368121442126
0.7474285714285714,ntusd_sentiwordnet_stocktwitlexi_afinn_sentidd_leave2soft,0.8181069958847736,0.7223837209302325,0.9430740037950665
0.8171428571428572,ntusd_sentiwordnet_stocktwitlexi_vader_sentidd_soft,0.8553345388788427,0.8169257340241797,0.8975332068311196
0.768,ntusd_sentiwordnet_stocktwitlexi_vader_sentidd_hard,0.8166214995483287,0.7793103448275862,0.857685009487666
0.7794285714285715,ntusd_sentiwordnet_stocktwitlexi_vader_sentidd_leave2soft,0.8374052232518955,0.753030303030303,0.9430740037950665
0.8331428571428572,ntusd_sentiwordnet_afinn_vader_sentidd_soft,0.8640595903165735,0.8482632541133455,0.8804554079696395
0.7691428571428571,ntusd_sentiwordnet_afinn_vader_sentidd_hard,0.7921810699588477,0.8651685393258427,0.7305502846299811
0.7897142857142857,ntusd_sentiwordnet_afinn_vader_sentidd_leave2soft,0.8311926605504587,0.8046181172291297,0.8595825426944972
0.8205714285714286,ntusd_stocktwitlexi_afinn_vader_sentidd_soft,0.857402361489555,0.8222996515679443,0.8956356736242884
0.784,ntusd_stocktwitlexi_afinn_vader_sentidd_hard,0.815609756097561,0.8393574297188755,0.793168880455408
0.7862857142857143,ntusd_stocktwitlexi_afinn_vader_sentidd_leave2soft,0.8416596104995767,0.7599388379204893,0.9430740037950665
0.8285714285714286,sentiwordnet_stocktwitlexi_afinn_vader_sentidd_soft,0.8641304347826086,0.8266897746967071,0.905123339658444
0.7714285714285715,sentiwordnet_stocktwitlexi_afinn_vader_sentidd_hard,0.8007968127490039,0.8427672955974843,0.7628083491461101
0.7657142857142857,sentiwordnet_stocktwitlexi_afinn_vader_sentidd_leave2soft,0.8212728857890149,0.7596774193548387,0.8937381404174574
0.7554285714285714,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_vader_soft,0.8234323432343233,0.7284671532846715,0.9468690702087287
0.7668571428571429,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_sentidd_soft,0.8262350936967633,0.749613601236476,0.920303605313093
0.7977142857142857,senticnet_ntusd_sentiwordnet_stocktwitlexi_vader_sentidd_soft,0.8478073946689595,0.7751572327044025,0.9354838709677419
0.808,senticnet_ntusd_sentiwordnet_afinn_vader_sentidd_soft,0.8523725834797892,0.7937806873977087,0.920303605313093
0.7988571428571428,senticnet_ntusd_stocktwitlexi_afinn_vader_sentidd_soft,0.8485370051635112,0.7763779527559055,0.9354838709677419
0.7988571428571428,senticnet_sentiwordnet_stocktwitlexi_afinn_vader_sentidd_soft,0.8474870017331022,0.7799043062200957,0.9278937381404174
0.8171428571428572,ntusd_sentiwordnet_stocktwitlexi_afinn_vader_sentidd_soft,0.8550724637681159,0.8180242634315424,0.8956356736242884
0.8,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_vader_sentidd_soft,0.8492678725236864,0.777602523659306,0.9354838709677419
0.7668571428571429,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_vader_sentidd_hard,0.8135283363802559,0.7848324514991182,0.8444022770398482
0.7851428571428571,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_vader_sentidd_leave2soft,0.8181818181818181,0.834319526627219,0.8026565464895635
