Accuracy,Experiment,F1_score,Precision,Recall
0.632213608957795,stocktwitlexi_sentidd_soft,0.7229072031148605,0.645422943221321,0.8215339233038348
0.5546942291128337,afinn_vader_soft,0.5444933920704846,0.6761487964989059,0.4557522123893805
0.540913006029285,afinn_sentidd_soft,0.5096596136154553,0.6772616136919315,0.4085545722713864
0.5452196382428941,vader_sentidd_soft,0.5191256830601093,0.6785714285714286,0.42035398230088494
0.6726959517657192,senticnet_ntusd_sentiwordnet_soft,0.7446236559139785,0.6839506172839506,0.8171091445427728
0.6666666666666666,senticnet_ntusd_sentiwordnet_hard,0.7177242888402626,0.70995670995671,0.7256637168141593
0.6804478897502153,senticnet_ntusd_stocktwitlexi_soft,0.7567213114754098,0.6812278630460449,0.8510324483775811
0.7045650301464255,senticnet_ntusd_stocktwitlexi_hard,0.7824984147114775,0.6863181312569522,0.9100294985250738
0.6726959517657192,senticnet_ntusd_afinn_soft,0.7425474254742547,0.6867167919799498,0.8082595870206489
0.652885443583118,senticnet_ntusd_afinn_hard,0.6878388845855925,0.7243066884176182,0.6548672566371682
0.6744186046511628,senticnet_ntusd_vader_soft,0.7360335195530726,0.6989389920424404,0.7772861356932154
0.6520241171403962,senticnet_ntusd_vader_hard,0.6901840490797546,0.7188498402555911,0.6637168141592921
0.6580534022394487,senticnet_ntusd_sentidd_soft,0.7186392629340893,0.6916780354706685,0.7477876106194691
0.6701119724375538,senticnet_ntusd_sentidd_hard,0.6832092638544252,0.7777777777777778,0.6091445427728613
0.6399655469422911,senticnet_sentiwordnet_stocktwitlexi_soft,0.7357774968394436,0.6438053097345132,0.8584070796460177
0.6184323858742463,senticnet_sentiwordnet_stocktwitlexi_hard,0.7106466361854997,0.6377491207502931,0.8023598820058997
0.6080964685615848,senticnet_sentiwordnet_afinn_soft,0.6885694729637235,0.6424010217113666,0.7418879056047197
0.5753660637381568,senticnet_sentiwordnet_afinn_hard,0.6046511627906977,0.6625659050966608,0.556047197640118
0.6149870801033591,senticnet_sentiwordnet_vader_soft,0.6818505338078292,0.6588720770288858,0.7064896755162242
0.5831180017226529,senticnet_sentiwordnet_vader_hard,0.6188976377952756,0.6638513513513513,0.5796460176991151
0.6046511627906976,senticnet_sentiwordnet_sentidd_soft,0.6695464362850972,0.6540084388185654,0.6858407079646017
0.5607235142118863,senticnet_sentiwordnet_sentidd_hard,0.5677966101694915,0.6673306772908366,0.4941002949852507
0.6442721791559001,senticnet_stocktwitlexi_afinn_soft,0.739102969046115,0.6464088397790055,0.8628318584070797
0.6012058570198106,senticnet_stocktwitlexi_afinn_hard,0.682659355723098,0.6376440460947503,0.7345132743362832
0.6520241171403962,senticnet_stocktwitlexi_vader_soft,0.7306666666666667,0.6666666666666666,0.8082595870206489
0.5986218776916451,senticnet_stocktwitlexi_vader_hard,0.6834239130434782,0.6335012594458438,0.7418879056047197
0.6304909560723514,senticnet_stocktwitlexi_sentidd_soft,0.7130434782608696,0.6523867809057528,0.7861356932153393
0.6149870801033591,senticnet_stocktwitlexi_sentidd_hard,0.6885017421602787,0.6525759577278731,0.7286135693215339
0.6046511627906976,senticnet_afinn_vader_soft,0.6671501087744743,0.6562054208273894,0.6784660766961652
0.5512489233419466,senticnet_afinn_vader_hard,0.5449781659388647,0.6680942184154176,0.46017699115044247
0.58656330749354,senticnet_afinn_sentidd_soft,0.6491228070175439,0.6434782608695652,0.6548672566371682
0.5478036175710594,senticnet_afinn_sentidd_hard,0.5134383688600556,0.6907730673316709,0.4085545722713864
0.6046511627906976,senticnet_vader_sentidd_soft,0.6592427616926504,0.6636771300448431,0.6548672566371682
0.553832902670112,senticnet_vader_sentidd_hard,0.52994555353902,0.6886792452830188,0.4306784660766962
0.7536606373815676,ntusd_sentiwordnet_stocktwitlexi_soft,0.8054421768707483,0.7474747474747475,0.8731563421828908
0.7131782945736435,ntusd_sentiwordnet_stocktwitlexi_hard,0.7796161482461946,0.7070828331332533,0.8687315634218289
0.751937984496124,ntusd_sentiwordnet_afinn_soft,0.78698224852071,0.7893175074183977,0.7846607669616519
0.6339362618432386,ntusd_sentiwordnet_afinn_hard,0.6443514644351465,0.7446808510638298,0.5678466076696165
0.7183462532299741,ntusd_sentiwordnet_vader_soft,0.7583148558758314,0.76,0.7566371681415929
0.6373815676141258,ntusd_sentiwordnet_vader_hard,0.6488740617180984,0.746641074856046,0.5737463126843658
0.7140396210163652,ntusd_sentiwordnet_sentidd_soft,0.7438271604938271,0.7799352750809061,0.7109144542772862
0.6261843238587425,ntusd_sentiwordnet_sentidd_hard,0.6047358834244081,0.7904761904761904,0.4896755162241888
0.7493540051679587,ntusd_stocktwitlexi_afinn_soft,0.8019060585432267,0.7446270543615676,0.8687315634218289
0.73557278208441,ntusd_stocktwitlexi_afinn_hard,0.7863604732080723,0.7444005270092227,0.8333333333333334
0.7217915590008613,ntusd_stocktwitlexi_vader_soft,0.7714083510261853,0.7414965986394558,0.803834808259587
0.7286821705426356,ntusd_stocktwitlexi_vader_hard,0.7823082239115412,0.7360208062418726,0.8348082595870207
0.7011197243755384,ntusd_stocktwitlexi_sentidd_soft,0.7483683828861494,0.7360912981455064,0.7610619469026548
0.7493540051679587,ntusd_stocktwitlexi_sentidd_hard,0.7865003668378577,0.7824817518248175,0.7905604719764012
0.7140396210163652,ntusd_afinn_vader_soft,0.7544378698224853,0.7566765578635015,0.7522123893805309
0.5676141257536607,ntusd_afinn_vader_hard,0.5477477477477477,0.7037037037037037,0.44837758112094395
0.7028423772609819,ntusd_afinn_sentidd_soft,0.7327652982184354,0.7716150081566069,0.6976401179941003
0.5719207579672696,ntusd_afinn_sentidd_hard,0.5093780848963475,0.7701492537313432,0.3805309734513274
0.6950904392764858,ntusd_vader_sentidd_soft,0.7289433384379786,0.7579617834394905,0.7020648967551623
0.5943152454780362,ntusd_vader_sentidd_hard,0.5440464666021297,0.7915492957746478,0.4144542772861357
0.6795865633074936,sentiwordnet_stocktwitlexi_afinn_soft,0.7712177121771218,0.6613924050632911,0.9247787610619469
0.5891472868217055,sentiwordnet_stocktwitlexi_afinn_hard,0.6426966292134831,0.6529680365296804,0.6327433628318584
0.6856158484065461,sentiwordnet_stocktwitlexi_vader_soft,0.751869476546567,0.6973518284993695,0.8156342182890856
0.5891472868217055,sentiwordnet_stocktwitlexi_vader_hard,0.6464047442550037,0.6497764530551415,0.6430678466076696
0.6494401378122309,sentiwordnet_stocktwitlexi_sentidd_soft,0.72812291249165,0.6654456654456654,0.803834808259587
0.5693367786391043,sentiwordnet_stocktwitlexi_sentidd_hard,0.6062992125984251,0.6503378378378378,0.5678466076696165
0.6012058570198106,sentiwordnet_afinn_vader_soft,0.6334125098970704,0.6837606837606838,0.5899705014749262
0.5486649440137812,sentiwordnet_afinn_vader_hard,0.5287769784172662,0.6774193548387096,0.4336283185840708
0.5762273901808785,sentiwordnet_afinn_sentidd_soft,0.6006493506493507,0.6678700361010831,0.5457227138643068
0.5314384151593454,sentiwordnet_afinn_sentidd_hard,0.4656188605108055,0.6970588235294117,0.3495575221238938
0.5934539190353144,sentiwordnet_vader_sentidd_soft,0.613747954173486,0.6893382352941176,0.5530973451327433
0.5348837209302325,sentiwordnet_vader_sentidd_hard,0.47674418604651164,0.6949152542372882,0.36283185840707965
0.6864771748492678,stocktwitlexi_afinn_vader_soft,0.7550471063257065,0.6943069306930693,0.827433628318584
0.5607235142118863,stocktwitlexi_afinn_vader_hard,0.5603448275862069,0.6742738589211619,0.47935103244837757
0.6494401378122309,stocktwitlexi_afinn_sentidd_soft,0.7309980171844018,0.6622754491017964,0.8156342182890856
0.5529715762273901,stocktwitlexi_afinn_sentidd_hard,0.530316742081448,0.6861826697892272,0.43215339233038347
0.6709732988802756,stocktwitlexi_vader_sentidd_soft,0.7336122733612273,0.6957671957671958,0.775811209439528
0.5633074935400517,stocktwitlexi_vader_sentidd_hard,0.554089709762533,0.6862745098039216,0.4646017699115044
0.5512489233419466,afinn_vader_sentidd_soft,0.531895777178796,0.6804597701149425,0.4365781710914454
0.5383290267011197,afinn_vader_sentidd_hard,0.49146110056925985,0.6888297872340425,0.38200589970501475
0.6804478897502153,senticnet_ntusd_sentiwordnet_stocktwitlexi_soft,0.7564018384766906,0.6816568047337278,0.8495575221238938
0.6761412575366064,senticnet_ntusd_sentiwordnet_afinn_soft,0.7456021650879567,0.68875,0.8126843657817109
0.6752799310938846,senticnet_ntusd_sentiwordnet_vader_soft,0.7372822299651568,0.6988110964332893,0.7802359882005899
0.6597760551248923,senticnet_ntusd_sentiwordnet_sentidd_soft,0.7204529370134466,0.6925170068027211,0.7507374631268436
0.6770025839793282,senticnet_ntusd_stocktwitlexi_afinn_soft,0.7540983606557378,0.6788665879574971,0.8480825958702065
0.6761412575366064,senticnet_ntusd_stocktwitlexi_vader_soft,0.7431693989071039,0.6921119592875318,0.8023598820058997
0.6744186046511628,senticnet_ntusd_stocktwitlexi_sentidd_soft,0.7382271468144045,0.695822454308094,0.7861356932153393
0.6726959517657192,senticnet_ntusd_afinn_vader_soft,0.7342657342657342,0.6981382978723404,0.7743362831858407
0.661498708010336,senticnet_ntusd_afinn_sentidd_soft,0.7194860813704497,0.6970954356846473,0.7433628318584071
0.6692506459948321,senticnet_ntusd_vader_sentidd_soft,0.7241379310344829,0.7058823529411765,0.7433628318584071
0.6425495262704565,senticnet_sentiwordnet_stocktwitlexi_afinn_soft,0.7365079365079366,0.6465997770345596,0.855457227138643
0.6468561584840654,senticnet_sentiwordnet_stocktwitlexi_vader_soft,0.7273936170212766,0.662227602905569,0.8067846607669616
0.6339362618432386,senticnet_sentiwordnet_stocktwitlexi_sentidd_soft,0.7141896435776732,0.6563658838071693,0.7831858407079646
0.6141257536606374,senticnet_sentiwordnet_afinn_vader_soft,0.6809116809116809,0.6584022038567493,0.7050147492625368
0.602928509905254,senticnet_sentiwordnet_afinn_sentidd_soft,0.6666666666666666,0.6539007092198581,0.6799410029498525
0.6132644272179156,senticnet_sentiwordnet_vader_sentidd_soft,0.6720233747260774,0.6657018813314037,0.6784660766961652
0.6554694229112834,senticnet_stocktwitlexi_afinn_vader_soft,0.7326203208556149,0.6699266503667481,0.8082595870206489
0.632213608957795,senticnet_stocktwitlexi_afinn_sentidd_soft,0.7136150234741785,0.6543665436654367,0.7846607669616519
0.6442721791559001,senticnet_stocktwitlexi_vader_sentidd_soft,0.7173169062286106,0.669220945083014,0.7728613569321534
0.6046511627906976,senticnet_afinn_vader_sentidd_soft,0.6582278481012659,0.6646616541353384,0.6519174041297935
0.7553832902670112,ntusd_sentiwordnet_stocktwitlexi_afinn_soft,0.806275579809004,0.75,0.8716814159292036
0.7260981912144703,ntusd_sentiwordnet_stocktwitlexi_vader_soft,0.774468085106383,0.7459016393442623,0.8053097345132744
0.7088716623600344,ntusd_sentiwordnet_stocktwitlexi_sentidd_soft,0.7547169811320755,0.7428571428571429,0.7669616519174042
0.7157622739018088,ntusd_sentiwordnet_afinn_vader_soft,0.756637168141593,0.7566371681415929,0.7566371681415929
0.7071490094745909,ntusd_sentiwordnet_afinn_sentidd_soft,0.7392638036809815,0.7699680511182109,0.7109144542772862
0.6985357450473729,ntusd_sentiwordnet_vader_sentidd_soft,0.732824427480916,0.759493670886076,0.7079646017699115
0.7183462532299741,ntusd_stocktwitlexi_afinn_vader_soft,0.7682494684620836,0.7394270122783083,0.799410029498525
0.7045650301464255,ntusd_stocktwitlexi_afinn_sentidd_soft,0.7509077705156136,0.7396280400572246,0.7625368731563422
0.6985357450473729,ntusd_stocktwitlexi_vader_sentidd_soft,0.7426470588235293,0.7404692082111437,0.7448377581120944
0.6933677863910422,ntusd_afinn_vader_sentidd_soft,0.7274119448698315,0.7563694267515924,0.700589970501475
0.6864771748492678,sentiwordnet_stocktwitlexi_afinn_vader_soft,0.7527173913043478,0.6977329974811083,0.8171091445427728
0.6606373815676141,sentiwordnet_stocktwitlexi_afinn_sentidd_soft,0.7345013477088947,0.6761786600496278,0.803834808259587
0.6709732988802756,sentiwordnet_stocktwitlexi_vader_sentidd_soft,0.7313642756680733,0.6989247311827957,0.7669616519174042
0.5917312661498708,sentiwordnet_afinn_vader_sentidd_soft,0.6133768352365416,0.6861313868613139,0.5545722713864307
0.6666666666666666,stocktwitlexi_afinn_vader_sentidd_soft,0.7295597484276729,0.6932270916334662,0.7699115044247787
0.6761412575366064,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_soft,0.7529566360052562,0.6789099526066351,0.8451327433628318
0.6640826873385013,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_hard,0.7218259629101283,0.6988950276243094,0.7463126843657817
0.7140396210163652,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_leave2soft,0.7855297157622738,0.6988505747126437,0.8967551622418879
0.6726959517657192,senticnet_ntusd_sentiwordnet_stocktwitlexi_vader_soft,0.7414965986394557,0.6881313131313131,0.803834808259587
0.657192075796727,senticnet_ntusd_sentiwordnet_stocktwitlexi_vader_hard,0.7189265536723164,0.6897018970189702,0.7507374631268436
0.7054263565891473,senticnet_ntusd_sentiwordnet_stocktwitlexi_vader_leave2soft,0.774108322324967,0.7009569377990431,0.8643067846607669
0.6701119724375538,senticnet_ntusd_sentiwordnet_stocktwitlexi_sentidd_soft,0.73567977915804,0.6913099870298314,0.7861356932153393
0.6666666666666666,senticnet_ntusd_sentiwordnet_stocktwitlexi_sentidd_hard,0.7189542483660131,0.7081545064377682,0.7300884955752213
0.7166236003445305,senticnet_ntusd_sentiwordnet_stocktwitlexi_sentidd_leave2soft,0.783410138248848,0.7074910820451843,0.8775811209439528
0.6709732988802756,senticnet_ntusd_sentiwordnet_afinn_vader_soft,0.7336122733612273,0.6957671957671958,0.775811209439528
0.6037898363479759,senticnet_ntusd_sentiwordnet_afinn_vader_hard,0.6179401993355481,0.7072243346007605,0.5486725663716814
0.6606373815676141,senticnet_ntusd_sentiwordnet_afinn_vader_leave2soft,0.7111436950146627,0.706997084548105,0.7153392330383481
0.661498708010336,senticnet_ntusd_sentiwordnet_afinn_sentidd_soft,0.7202846975088967,0.6960110041265475,0.7463126843657817
0.6055124892334195,senticnet_ntusd_sentiwordnet_afinn_sentidd_hard,0.6038062283737025,0.7301255230125523,0.5147492625368731
0.6537467700258398,senticnet_ntusd_sentiwordnet_afinn_sentidd_leave2soft,0.7039764359351988,0.7029411764705882,0.7050147492625368
0.6683893195521102,senticnet_ntusd_sentiwordnet_vader_sentidd_soft,0.7251962883654534,0.7026279391424619,0.7492625368731564
0.6141257536606374,senticnet_ntusd_sentiwordnet_vader_sentidd_hard,0.6137931034482758,0.7385892116182573,0.5250737463126843
0.6580534022394487,senticnet_ntusd_sentiwordnet_vader_sentidd_leave2soft,0.7043931496649293,0.7112781954887218,0.6976401179941003
0.6752799310938846,senticnet_ntusd_stocktwitlexi_afinn_vader_soft,0.7412491420727522,0.693196405648267,0.7964601769911505
0.6503014642549526,senticnet_ntusd_stocktwitlexi_afinn_vader_hard,0.6947368421052631,0.7085889570552147,0.6814159292035398
0.7045650301464255,senticnet_ntusd_stocktwitlexi_afinn_vader_leave2soft,0.7714856762158561,0.7035236938031592,0.8539823008849557
0.6701119724375538,senticnet_ntusd_stocktwitlexi_afinn_sentidd_soft,0.7345807345807347,0.6928104575163399,0.7817109144542773
0.6597760551248923,senticnet_ntusd_stocktwitlexi_afinn_sentidd_hard,0.694980694980695,0.7293354943273906,0.6637168141592921
0.7062876830318691,senticnet_ntusd_stocktwitlexi_afinn_sentidd_leave2soft,0.774619960343688,0.7017964071856287,0.8643067846607669
0.6709732988802756,senticnet_ntusd_stocktwitlexi_vader_sentidd_soft,0.7324929971988795,0.6973333333333334,0.7713864306784661
0.6623600344530577,senticnet_ntusd_stocktwitlexi_vader_sentidd_hard,0.6993865030674847,0.7284345047923323,0.672566371681416
0.7019810508182601,senticnet_ntusd_stocktwitlexi_vader_sentidd_leave2soft,0.7636612021857924,0.7111959287531806,0.8244837758112095
0.6692506459948321,senticnet_ntusd_afinn_vader_sentidd_soft,0.7241379310344829,0.7058823529411765,0.7433628318584071
0.5693367786391043,senticnet_ntusd_afinn_vader_sentidd_hard,0.5446265938069217,0.7119047619047619,0.4410029498525074
0.6442721791559001,senticnet_ntusd_afinn_vader_sentidd_leave2soft,0.6805877803557617,0.7154471544715447,0.6489675516224189
0.6494401378122309,senticnet_sentiwordnet_stocktwitlexi_afinn_vader_soft,0.7277591973244147,0.6658506731946144,0.8023598820058997
0.5805340223944875,senticnet_sentiwordnet_stocktwitlexi_afinn_vader_hard,0.6216006216006216,0.6568144499178982,0.5899705014749262
0.632213608957795,senticnet_sentiwordnet_stocktwitlexi_afinn_vader_leave2soft,0.711291413116971,0.6566791510611736,0.775811209439528
0.6347975882859603,senticnet_sentiwordnet_stocktwitlexi_afinn_sentidd_soft,0.7135135135135134,0.6583541147132169,0.7787610619469026
0.5831180017226529,senticnet_sentiwordnet_stocktwitlexi_afinn_sentidd_hard,0.6128,0.6695804195804196,0.5648967551622419
0.6253229974160207,senticnet_sentiwordnet_stocktwitlexi_afinn_sentidd_leave2soft,0.7074646940147948,0.6501854140914709,0.775811209439528
0.6399655469422911,senticnet_sentiwordnet_stocktwitlexi_vader_sentidd_soft,0.7136986301369862,0.6662404092071611,0.7684365781710915
0.5874246339362619,senticnet_sentiwordnet_stocktwitlexi_vader_sentidd_hard,0.6237234878240376,0.6672268907563025,0.5855457227138643
0.6313522825150732,senticnet_sentiwordnet_stocktwitlexi_vader_sentidd_leave2soft,0.7027777777777778,0.6640419947506562,0.7463126843657817
0.611541774332472,senticnet_sentiwordnet_afinn_vader_sentidd_soft,0.6700804681784931,0.6647314949201741,0.6755162241887905
0.553832902670112,senticnet_sentiwordnet_afinn_vader_sentidd_hard,0.52994555353902,0.6886792452830188,0.4306784660766962
0.5796726959517657,senticnet_sentiwordnet_afinn_vader_sentidd_leave2soft,0.6120826709062003,0.6637931034482759,0.5678466076696165
0.6477174849267873,senticnet_stocktwitlexi_afinn_vader_sentidd_soft,0.7192862045298559,0.6726572528883183,0.7728613569321534
0.5615848406546081,senticnet_stocktwitlexi_afinn_vader_sentidd_hard,0.5562336530078466,0.6801705756929638,0.47050147492625366
0.611541774332472,senticnet_stocktwitlexi_afinn_vader_sentidd_leave2soft,0.6799148332150462,0.655266757865937,0.7064896755162242
0.7183462532299741,ntusd_sentiwordnet_stocktwitlexi_afinn_vader_soft,0.7679205110007097,0.7400820793433652,0.7979351032448377
0.6244616709732989,ntusd_sentiwordnet_stocktwitlexi_afinn_vader_hard,0.6523125996810207,0.7100694444444444,0.6032448377581121
0.7243755383290267,ntusd_sentiwordnet_stocktwitlexi_afinn_vader_leave2soft,0.782312925170068,0.726010101010101,0.8480825958702065
0.710594315245478,ntusd_sentiwordnet_stocktwitlexi_afinn_sentidd_soft,0.756168359941945,0.7442857142857143,0.7684365781710915
0.6296296296296297,ntusd_sentiwordnet_stocktwitlexi_afinn_sentidd_hard,0.6452145214521452,0.7322097378277154,0.5766961651917404
0.7166236003445305,ntusd_sentiwordnet_stocktwitlexi_afinn_sentidd_leave2soft,0.7757327880027267,0.7211660329531052,0.8392330383480826
0.7080103359173127,ntusd_sentiwordnet_stocktwitlexi_vader_sentidd_soft,0.7512839325018342,0.7474452554744525,0.7551622418879056
0.6339362618432386,ntusd_sentiwordnet_stocktwitlexi_vader_sentidd_hard,0.6513535684987695,0.7338262476894639,0.5855457227138643
0.7209302325581395,ntusd_sentiwordnet_stocktwitlexi_vader_sentidd_leave2soft,0.7740585774058577,0.7341269841269841,0.8185840707964602
0.694229112833764,ntusd_sentiwordnet_afinn_vader_sentidd_soft,0.7296268088347296,0.7543307086614173,0.7064896755162242
0.570198105081826,ntusd_sentiwordnet_afinn_vader_sentidd_hard,0.5332086061739943,0.7289002557544757,0.42035398230088494
0.6287683031869078,ntusd_sentiwordnet_afinn_vader_sentidd_leave2soft,0.6452674897119342,0.7299813780260708,0.5781710914454278
0.6950904392764858,ntusd_stocktwitlexi_afinn_vader_sentidd_soft,0.7393225331369663,0.7382352941176471,0.7404129793510325
0.5762273901808785,ntusd_stocktwitlexi_afinn_vader_sentidd_hard,0.5614973262032086,0.7094594594594594,0.4646017699115044
0.7260981912144703,ntusd_stocktwitlexi_afinn_vader_sentidd_leave2soft,0.7735042735042734,0.7479338842975206,0.8008849557522124
0.6701119724375538,sentiwordnet_stocktwitlexi_afinn_vader_sentidd_soft,0.7304714989444053,0.6985195154777928,0.7654867256637168
0.5598621877691645,sentiwordnet_stocktwitlexi_afinn_vader_sentidd_hard,0.5425246195165622,0.6902050113895216,0.4469026548672566
0.6055124892334195,sentiwordnet_stocktwitlexi_afinn_vader_sentidd_leave2soft,0.6514459665144597,0.6729559748427673,0.6312684365781711
0.6726959517657192,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_vader_soft,0.7407912687585266,0.6890862944162437,0.8008849557522124
0.6675279931093885,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_sentidd_soft,0.7334254143646408,0.6896103896103896,0.7831858407079646
0.6692506459948321,senticnet_ntusd_sentiwordnet_stocktwitlexi_vader_sentidd_soft,0.7322175732217573,0.6944444444444444,0.7743362831858407
0.6666666666666666,senticnet_ntusd_sentiwordnet_afinn_vader_sentidd_soft,0.7229778095919829,0.7023643949930459,0.7448377581120944
0.6718346253229974,senticnet_ntusd_stocktwitlexi_afinn_vader_sentidd_soft,0.7322557976106816,0.6993288590604027,0.7684365781710915
0.6408268733850129,senticnet_sentiwordnet_stocktwitlexi_afinn_vader_sentidd_soft,0.7130075705437028,0.6683870967741935,0.7640117994100295
0.7037037037037037,ntusd_sentiwordnet_stocktwitlexi_afinn_vader_sentidd_soft,0.7470588235294119,0.7448680351906158,0.7492625368731564
0.6666666666666666,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_vader_sentidd_soft,0.7299371946964411,0.6927152317880795,0.7713864306784661
0.6089577950043066,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_vader_sentidd_hard,0.622923588039867,0.7129277566539924,0.5530973451327433
0.6227390180878553,senticnet_ntusd_sentiwordnet_stocktwitlexi_afinn_vader_sentidd_leave2soft,0.6130742049469965,0.76431718061674,0.5117994100294986
